code,brand,product_name,ingredients_text,countries_tags,quantity,source_url,image_url,data_source
3600542663045,Garnier,Vitamin C Fresh & Bright Hydrating Sorbet Cream,"Aqua/Water, Glycerin, Niacinamide, Alcohol Denat., Cetearyl Isononanoate, Sodium Polyacrylate, Citrus Limon Fruit Extract/Lemon Fruit Extract, Sodium Hydroxide, Silica, Salicylic Acid, Sodium Phytate, Citric Acid, Limonene, Parfum/Fragrance, Linalool, CI 19140/Yellow 5, CI 15985/Yellow 6",en:switzerland,,https://world.openbeautyfacts.org/product/3600542663045,https://images.openbeautyfacts.org/images/products/360/054/266/3045/front_en.3.400.jpg,open_beauty_facts
3600541945043,Garnier,Garnier SkinActive Hydra Bomb Tissue Masker met Kamille 28g,"AQUA, PROPYLENE GLYCOL, GLYCERIN, BENZYL ALCOHOL, BENZYL BENZOATE, CHAMOMILLA RECUTITA FLOWER EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, ACRYLIC ACID COPOLYMER, HYDROGENATED STARCH HYDROLYSATE, HYDROXYACETOPHENONE, HYDROXYETHYLCELLULOSE, MANNOSE P-ANISIC ACID, PEG-40 HYDROGENATED CASTOR OIL, PHENOXYETHANOL, POTASSIUM HYDROXIDE, POTASSIUM SORBATE, PVM, SODIUM HYALURONATE, SORBIC ACID, XANTHAN GUM, FRAGRANCE.",en:italy,28 g,https://world.openbeautyfacts.org/product/3600541945043,https://images.openbeautyfacts.org/images/products/360/054/194/5043/front_nl.12.400.jpg,open_beauty_facts
3600542520454,"Garnier, Garnier ambre solaire",Sensitive expert + Spf 50+,"AQUA/WATER, ALCOHOL DENAT., ETHYLHEXYL SALICYLATE, ETHYLHEXYL TRIAZONE, BUTYL METHOXYDIBENZOYLMETHANE. BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, ISOPROPYL PALMITATE, DIISOPROPYL ADIPATE, GLYCERIN, PROPANEDIOL, PHENYLBENZIMIDAZOLE SULFONIC ACID, DICAPRYLYL ETHER, TRIETHANOLAMINE, C12-22 ALKYL ACRYLATE/HYDROXYETHYLACRYLATE COPOLYMER, TOCOPHEROL, HYDROXYACETOPHENONE, SODIUM POLYACRYLATE, SODIUM BENZOATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, DROMETRIZOLE TRISILOXANE, ALOE BARBADENSIS LEAF JUICE, CAPRYLYL GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, CERAMIDE NP, CITRIC ACID, POTASSIUM SORBATE.",en:france,150 ml,https://world.openbeautyfacts.org/product/3600542520454,https://images.openbeautyfacts.org/images/products/360/054/252/0454/front_fr.3.400.jpg,open_beauty_facts
8901526005208,Garnier,Garnier Skin Naturals Vitamin C Face Wash,"WATER, GLYCERIN, MYRISTIC ACID, PALMITIC ACID, STEARIC ACID, POTASSIUM HYDROXIDE, LAURIC ACID, GLYCERYL DISTEARATE, GLYCERYL STEARATE, KAOLIN, PEG-14M, LINALOOL, SALICYLIC ACID, PHENOXYETHANOL, LIMONENE, ASCORBYL GLUCOSIDE, TETRASODIUM EDTA, LEMON FRUIT EXTRACT, CITRUS JUNOS FRUIT EXTRACT, MALTODEXTRIN, BENZYL SALICYLATE, BENZYL ALCOHOL, FRAGRANCE.",en:india,,https://world.openbeautyfacts.org/product/8901526005208,https://images.openbeautyfacts.org/images/products/890/152/600/5208/front_en.6.400.jpg,open_beauty_facts
3600541338869,Garnier,Gel Wet Shine Fructis 02,"2
3
4
5
2D-INGREDIENTS: AQUA/WATER, GLYCERIN, PROPYLENE GLYCOL PF
HYDROGENATED CASTOR OIL, ALCOHOL DENAT., CI 42090/BLUE 1, C1 607
VOLET 2, PHENOXYETHANOL, TRIETHANOLAMINE, LIMONENE, BAMBUS
S SAP EXTRACT, LINALOOL, CAPRYLYL GLYCOL, CARBOMER, BUTYLE
AMYL CINNAMAL, PARFUM/FRAGRANCE (FLL C209160/2).",en:spain,,https://world.openbeautyfacts.org/product/3600541338869,https://images.openbeautyfacts.org/images/products/360/054/133/8869/front_en.13.400.jpg,open_beauty_facts
0603084560707,Garnier,Whole Blends Honey Treasures Repairing Conditioner,"Aqua / Water / Eau, Cetearyl Alcohol, Behentrimonium Chloride, Amodimethicone, Parfum / Fragrance, Mel / Honey, Potassium Hydroxide, Benzyl Alcohol, Cetrimonium Chloride, Glycerin, Potassium Hexylate, Phenoxyethanol, Caprylyl Glycol, Trideceth-6, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Argania Spinosa Kernel Oil, Cera Alba / Beeswax / Cire D'Abeille, Glycerin, Mel Extract / Honey Extract, CI 19140 / Yellow 5, CI 15985 / Yellow 6, Sodium Benzoate, Potassium Sorbate",en:united-states,,https://world.openbeautyfacts.org/product/0603084560707,https://images.openbeautyfacts.org/images/products/060/308/456/0707/front_en.10.400.jpg,open_beauty_facts
3600542385312,Garnier,Garnier Nem Bombası Canlandırıcı Kağıt Maske 28 gr,"Aqua / Water, Propylene Glycol, Glycerin, Alcohol, Dipotassium Glycyrrhizate, Glyceryl Acrylate/Acrylic Acid Copolymer, Hamamelis Virginiana Leaf Water/Witch Hazel Leaf Water, Hydrogenated Starch Hydrolysate, Hydroxyacetophenone, Hydroxyethylcellulose, Limonene, Mannose, P-Anisic Acid, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Potassium Hydroxide, Potassium Sorbate, Punica Granatum Fruit Extract, PVM/MA Copolymer, Sodium Benzoate, Sodium Hyaluronate, Sorbic Acid, Xanthan Gum, Parfum/Fragrance (F.I.L C260513/3).",en:turkey;en:Türkiye,28 gr,https://world.openbeautyfacts.org/product/3600542385312,https://images.openbeautyfacts.org/images/products/360/054/238/5312/front_en.4.400.jpg,open_beauty_facts
3600541943506,Garnier,Garnier Skinactive hydra bomb granaatappel mask,"967205 55 - INGREDIENTS:, AQUA / WATER, PROPYLENE GLYCOL, GLYCERIN, ALCOHOL, DIPOTASSIUM GLYCYRRHIZATE, GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER, HAMAMELIS VIRGINIANA LEAF WATER/WITCH HAZEL LEAF WATER, HYDROGENATED STARCH HYDROLYSATE, HYDROXYACETOPHENONE, HYDROXYETHYLCELLULOSE, LIMONENE, MANNOSE, P-ANISIC ACID, PEG-40 HYDROGENATED CASTOR OIL, PHENOXYETHANOL, POTASSIUM HYDROXIDE, POTASSIUM SORBATE, PUNICA GRANATUM FRUIT EXTRACT, PVM/MA COPOLYMER, SODIUM BENZOATE, SODIUM HYALURONATE, SORBIC ACID, XANTHAN GUM, PARFUM / FRAGRANCE (F.I.L C260513/3)",en:netherlands,1 stuk,https://world.openbeautyfacts.org/product/3600541943506,https://images.openbeautyfacts.org/images/products/360/054/194/3506/front_nl.13.400.jpg,open_beauty_facts
3600542385336,Garnier,Garnier Nem Bombası Dinlendirici Kağıt Maske 28 gr,"Aqua, Propylene Glycol, Glycerin, P-Anisic Acid, Benzyl Alcohol, Benzyl Benzoate, Chamomilla Recutita (Matricaria) Flower Extract, Dipotassium Glycyrrhizate, Glyceryl Acrylate/Acrylic Acid Copolymer, Hydrogenated Starch Hydrolysate, Hydroxyacetophenone, Hydroxyethylcellulose, Mannose, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Potassium Hydroxide, Potassium Sorbate, PVM/MA Copolymer, Sodium Hyaluronate, Sorbic Acid, Xanthan Gum, Parfum",en:bulgaria;en:germany;en:iraq;en:netherlands;en:north-macedonia;en:romania;en:serbia;en:spain;en:turkey;en:united-states;en:Türkiye,28 gr,https://world.openbeautyfacts.org/product/3600542385336,https://images.openbeautyfacts.org/images/products/360/054/238/5336/front_en.4.400.jpg,open_beauty_facts
3600542427531,Garnier,Garnier SkinActive Vitamine C Serummasker,"VITAMIN-C-TUCHMASKE: INTENSIV FEUCHTIGKEITSSPENDEND & ERFRISCHEND Auf die Plätze, fertig. Glow! Verwöhne deine Haut mit unserer Tuchmaske, die die Haut mit einer Ladung Feuchtigkeit in nur 15 Minuten strahlen und sie Energie tanken ist. Formel mit Vitamin Cg und Hyaluronsäure für einen sofortigen Glow-Effekt. Für sensible Haut geeignet. BESTATIGTE WIRKSAMKEIT: Nach nur 15 Minuten: Die Haut ist intensiv mit Feuchtigkeit versorgt, aufgeweckter und geschmeidiger. Nach 1 Woche: Der Teint sieht ebenmäßiger aus, Anzeichen einer müden Haut erscheinen gemildert und die Haut ist revitalisiert. Kane Inhaltsstoffe tierischen Ursprungs. Vitamin-C: Vitamin-Cg, ein Vitamin-C-Derivat. Konsumententest mit 116 Frauen und 33 Männer - 3 Anwendungen während 1 Woche. FR MASQUE TISSU VITAMINE C SUPER HYDRATANT+ BOOSTER D'ÉCLAT C'est l'heure de redonner de l'éclat à votre peau! Ce masque tissu nouvelle génération, infusé avec l'équivalent d'une bouteille de sérum, illumine et repulpe votre peau comme une bombe d'hydratation en 15min seulement ! Il convient aussi aux peaux sensibles. EFFICACITE PROUVEE: Après seulement 15 minutes: la peau est intensément réhydratée, semble plus éclatante et plus lisse. Après 1 semaine: le teint est plus uniforme, les signes de fatigue sont réduits et la peau semble revitalisée. Aucun ingredient ou derive d'origine animale. Vitamine C: Vitamine Cg, dérivé de Vitamine C. Basée sur la contenance usuelle d'un soin 28mL Test consommateur: 116 femmes et 33 hommes-3 applications pendant 1 semaine. VITAMINE C TISSUE MASK: ULTRA HYDRATEREND + LAAT STRALEN Geef jouw huid een hydratatie boost in slecht 15 minuten! Dit gezichtsmasker is doordrenkt met een hoeveelheid van een vol flesje serum**, verrijkt met Vitamince Cg en hyaluronzuur, voor een stralend effect. Geschikt voor een gevoelige huid. BEWEZEN DOELTREFFENDHEID: Na 15 minuten: De huid is intens gehydrateerd, ziet er stralend uit en voelt soepeler. Na 1 week: teint ziet er meer egaal uit tekenen van vermoeidheid lijken minder zichtbaar en de huid lijkt gerevitaliseerd. Zonder ingredienten of bijproducten van dierlijke oorsprong. 2 Vitamine C: Vitamine CG, een afgeleide van Vitamine C. &quot;Gebaseerd op de hoeveelheid serum van 28ml. &quot;Zelfevaluatie - 116 vrouwen en 33 mannen - na 3 applicaties per week. DE ANWENDUNG? / FR COMMENT L'UTILISER? / NL HOE TE GEBRUIKEN? 1 2 3",en:netherlands,28g,https://world.openbeautyfacts.org/product/3600542427531,https://images.openbeautyfacts.org/images/products/360/054/242/7531/front_nl.13.400.jpg,open_beauty_facts
3600542470254,Garnier,Body Superfood Gel Crème Hydratant Pastèque,"AQUA/WATER: Eau purifiée
GLYCERIN: Soja, Colza, Noix de Coco ALCOHOL DENAT: Betterave, Sucre de canne, Mélasses de Mais
ISOPROPYL PALMITATE:Noix de Coco
CITRULLUS LANATUS
FRUIT EXTRACT : Pastèque 
WATERMELON FRUIT EXTRACT BUTYROSPERMUM PARKII BUTTER: Beurre de Karité
SHEA BUTTER 
SODIUM HYALURONATE:Soja fermenté, Maïs, Blé
SODIUM POLYACRYLATE
AMMONIUM POLYACRYLOYLDIMETHYL TAURATE
CAPRYLYL GLYCOL CITRIC ACID: Mélasses fermentées
CI 77491/IRON OXIDES 
C77492/IRON OXIDES
LINALOOL
GERANIOL
EUGENOL
CITRONELLOL
BENZYL ALCOHOL",en:france,380ml,https://world.openbeautyfacts.org/product/3600542470254,https://images.openbeautyfacts.org/images/products/360/054/247/0254/front_fr.3.400.jpg,open_beauty_facts
3600542385329,Garnier,Garnier Moisture Bomb Refreshing Sheet Mask,"Aqua (Water), Propylene Glycol, Glycerin, Camellia Sinensis Leaf Extract, Citric Acid, Dipotassium Glycyrrhizate, Glyceryl Acrylate/Acrylic Acid Copolymer, Hydrogenated Starch Hydrolysate, Hydroxyacetophenone, Hydroxyethylcellulose, Limonene, Mannose, P-Anisic Acid, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Potassium Hydroxide, Potassium Sorbate, PVM/MA Copolymer, Sodium Benzoate, Sodium Hyaluronate, Xanthan Gum, Parfum (Fragrance)",en:central-african-republic;en:france;en:germany;en:netherlands;en:qatar;en:turkey;en:united-arab-emirates;en:united-states;en:Dubaï;en:Türkiye,28 gr,https://world.openbeautyfacts.org/product/3600542385329,https://images.openbeautyfacts.org/images/products/360/054/238/5329/front_en.4.400.jpg,open_beauty_facts
3610340626753,"Garnier, Ultra Doux",Oil Replacement Nutrition Extrême - Olive Mythique,AQUA/WATER - PARAFFINUM LIQUIDUM/MINERAL OIL - CETEARYL ALCOHOL - CETYL ESTERS - CI 19140/YELLOW 5 - PHENOXYETHANOL OLEA - EUROPAEA OIL/OLIVE FRUIT OIL - BEHENTRIMONIUM CHLORIDE - TRIDECETH-6 - LIMONENE - BENZYL SALICYLATE - BENZYL ALCOHOL - AMODIMETHICONE - ISOPROPYL ALCOHOL - ALPHA-ISOMETHYL IONONE CARAMEL - CARTHAMUS TINCTORIUS SEED OIL/SAFFLOWER SEED OIL - CETRIMONIUM CHLORIDE - COUMARIN - HEXYL CINNAMAL - PARFUM/FRAGRANCE - C169673/1,en:morocco,300 ml,https://world.openbeautyfacts.org/product/3610340626753,https://images.openbeautyfacts.org/images/products/361/034/062/6753/front_en.9.400.jpg,open_beauty_facts
3600541729476,Garnier,Micellar Cleansing Water,"AQUA / WATER, HEXYLENE GLYCOL, GLYCERIN, POLOXAMER 184, DISODIUM COCOAMPHODIACETATE, DISODIUM EDTA, MYRTRIMONIUM BROMIDE.",en:australia;en:france;en:united-kingdom,125ml,https://world.openbeautyfacts.org/product/3600541729476,https://images.openbeautyfacts.org/images/products/360/054/172/9476/front_en.10.400.jpg,open_beauty_facts
3600542653732,Garnier,Garnier Fructis Keratin Sleek Serum 50mL,"1285631 - INGREDIENTS: DIMETHICONE, BIS-(MORPHOLINOMETHYL C1-4 DIALKOXYSILOXY) DIMETHICONE, BIS-CETEARYL AMODIMETHICONE, PARFUM / FRAGRANCE. (F.I.L. Z70054674/1) Please be aware that ingredient lists for the products of our brand are updated regularly. Please refer to the ingredient list on your product package for the most up to date list of ingredients to ensure it is suitable to your personal use.",en:australia;en:germany,50 mL,https://world.openbeautyfacts.org/product/3600542653732,,open_beauty_facts
3600542097147,Garnier,Garnier Pure Charcoal Mask Black Algae 28g,967635 03 - INGREDIENTS: AQUA / WATER - PROPANEDIOL - PENTYLENE GLYCOL - GLYCERIN - ANANAS SATIVUS FRUIT EXTRACT / PINEAPPLE FRUIT EXTRACT - BIOTIN - CAPRYLOYL SALICYLIC ACID - CITRIC ACID - GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER - GLYCOLIC ACID - HYDROGENATED STARCH HYDROLYSATE - HYDROXYACETOPHENONE - HYDROXYETHYLCELLULOSE - PAPAIN - PEG-32 - PEG-40 HYDROGENATED CASTOR OIL - PHENOXYETHANOL - POTASSIUM HYDROXIDE - POTASSIUM SORBATE - PVM/MA COPOLYMER - SACCHAROMYCES/XYLINUM/BLACK TEA FERMENT - SALICYLIC ACID - SODIUM CITRATE - SODIUM HYALURONATE - XANTHAN GUM - PARFUM / FRAGRANCE (F.I.L. Z70029244/1). Please be aware that ingredient lists for the products of our brand are updated regularly. Please refer to the ingredient list on your product package for the most up to date list of ingredients to ensure it is suitable to your personal use.,en:australia;en:greece,28 g,https://world.openbeautyfacts.org/product/3600542097147,,open_beauty_facts
3600542486866,Garnier,Garnier Hand Superfood Cocoa & Ceramide 48H Reparing Balm 75 ml - Vegan,"AQUA / WATER - GLYCERIN - CETEARYL ALCOHOL - GLYCERYL STEARATE - BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER - GLYCERYL STEARATE SE - THEOBROMA CACAO SEED BUTTER / COCOA SEED BUTTER - SODIUM P O LYAC RY L AT E - 2 - O L E A M I D O - 1,3-OCTADECANEDIOL - CAPRYLYL GLYCOL - CITRIC ACID - CARAMEL - BENZYL ALCOHOL - PARFUM / FRAGRANCE (Z70013259/1). Please be aware that ingredient lists for the products of our brand are updated regularly. Please refer to the ingredient list on your product package for the most up to date list of ingredients to ensure it is suitable to your personal use.",en:australia;en:egypt,75 ml,https://world.openbeautyfacts.org/product/3600542486866,https://images.openbeautyfacts.org/images/products/360/054/248/6866/front_en.3.400.jpg,open_beauty_facts
3600542520263,Garnier,Enfant sensitive expert + Spf 50+ Spay,"AQUA/WATER, ALCOHOL DENAT., ETHYLHEXYL SALICYLATE, ETHYLHEXYL TRIAZONE, BUTYL METHOXYDIBENZOYLMETHANE BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, ISOPROPYL PALMITATE, DIISOPROPYL ADIPATE, GLYCERIN, PROPANEDIOL, PHENYLBENZIMIDAZOLE SULFONIC ACID, DICAPRYLYL ETHER, TRIETHANOLAMINE, C12-22 ALKYL ACRYLATE/HYDROXYETHYLACRYLATE COPOLYMER, TOCOPHEROL, HYDROXYACETOPHENONE, SODIUM POLYACRYLATE, SODIUM BENZOATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, DROMETRIZOLE TRISILOXANE, ALOE BARBADENSIS LEAF JUICE, CAPRYLYL GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, CERAMIDE NP, CITRIC ACID, POTASSIUM SORBATE. (F.I.L. Z70015318/1). *Hors colorants, additifs et pompe.",en:france,150 ml,https://world.openbeautyfacts.org/product/3600542520263,https://images.openbeautyfacts.org/images/products/360/054/252/0263/front_fr.9.400.jpg,open_beauty_facts
3600542541633,Garnier,Garnier C Vitamini Süper Aydınlatıcı Gece Serumu,"Aqua / Water, Ascorbic Acid, Pentylene Glycol, Glycerin, Sodium Hydroxide, Hydroxyacetophenone, Salicylic Acid, Caprylyl Glycol, Caprylyl/Capryl Glucoside, Polyquaternium-67, Adenosine, Trisodium Ethylenediamine Disuccinate, Sodium Hyaluronate, Linalool, Limonene, Geraniol, Parfum / Fragrance",en:turkey,30 ml,https://world.openbeautyfacts.org/product/3600542541633,https://images.openbeautyfacts.org/images/products/360/054/254/1633/front_tr.5.400.jpg,open_beauty_facts
3600542543361,Garnier,Fructis Oil Repair 3,"AQUA / WATER, SODIUM LAURETH SULFATE, GLYCOL DISTEARATE, SODIUM CHLORIDE, COCAMIDOPROPYL BETAINE, DIMETHICONE, OLEA EUROPAEA FRUIT OIL / OLIVE FRUIT OIL, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, ROSMARINUS OFFICINALIS LEAF EXTRACT / ROSEMARY LEAF EXTRACT, COCOS NUCIFERA OIL /COCONUT OIL, PERSEA GRATISSIMA OIL / AVOCADO OIL, COCAMIDE MEA, STEARETH-6, FUMARIC ACID, CARBOMER, GLYCERIN, TRIDECETH-10, TRIDECETH-3, AMODIMETHICONE, PEG-100 STEARATE, SODIUM HYDROXIDE, COCO-BETAINE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, HYDROLYZED CORN PROTEIN, HYDROLYZED SOY PROTEIN, HYDROLYZED WHEAT PROTEIN, CITRIC ACID, ACETIC ACID, HEXYLENE GLYCOL, TOCOPHEROL, SODIUM BENZOATE, SALICYLIC ACID, PHENOXYETHANOL, CI 15985 /YELLOW 6, CI 19140 / YELLOW 5, LINALOOL, COUMARIN, LIMONENE, PARFUM / FRAGRANCE (F.I.I. Z70012358/1).",en:italy,250ml,https://world.openbeautyfacts.org/product/3600542543361,https://images.openbeautyfacts.org/images/products/360/054/254/3361/front_it.7.400.jpg,open_beauty_facts
3600542097024,"Garnier, Garnier SkinActive",Garnier SkinActive Pure Charcoal Tissuemasker,"AQUA / WATER, PROPYLENE GLYCOL, GLYCERIN, PEG-32, PEG-40 HYDROGENATED CASTOR OIL, PVM/MA COPOLYMER, PAPAIN, POTASSIUM HYDROXIDE, GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER, SODIUM HYALURONATE, ANANAS SATIVUS FRUIT EXTRACT / PINEAPPLE FRUIT EXTRACT, P-ANISIC ACID, ALCOHOL, PROPANEDIOL, SUCROSE, HYDROGENATED STARCH HYDROLYSATE, HYDROXYACETOPHENONE, HYDROXYETHYLCELLULOSE, CAPRYLOYL SALICYLIC ACID, XANTHAN GUM, FUCUS VESICULOSUS EXTRACT, SODIUM BENZOATE, PHENOXYETHANOL, PARFUM / FRAGRANCE (F.I.L C208350/1)",en:netherlands,28 g,https://world.openbeautyfacts.org/product/3600542097024,https://images.openbeautyfacts.org/images/products/360/054/209/7024/front_fr.5.400.jpg,open_beauty_facts
3600551125206,Garnier,Hydra 24h protect spf 30,"aqua, alcohol denat., dicaprylyl ether, isopropyl palmitate, butyl methoxydibenzoylmethane, ethylhexyl triazone, bis-ethylhexyloxyphenol methoxyphenyl triazine, ethylhexyl salicylate, diethylhexyl butamido triazone, acrylates/octylacrylamide copolymer, c12-22 alkyl acrylate/hydroxyethylacrylate copolymer, tocopherol, caprylyl glycol, citric acid, sodium hydroxide, trisodium ethylenediamine disuccinate",en:morocco,15 cl,https://world.openbeautyfacts.org/product/3600551125206,https://images.openbeautyfacts.org/images/products/360/055/112/5206/front_fr.4.400.jpg,open_beauty_facts
3600542383370,Garnier,GEL HYDROALCOOLIQUE POUR L'ANTISEPSIE DES MAINS,"ALCOHOL DENAT., AQUA / WATER, GLYCERIN, AMMONIUM POLYACRYLOYLDIMETHYL TAURATE (F.I.L C258404/1).",en:france;en:germany,100ml,https://world.openbeautyfacts.org/product/3600542383370,https://images.openbeautyfacts.org/images/products/360/054/238/3370/front_en.6.400.jpg,open_beauty_facts
3215662980011,"Garnier, Garnier Skin Naturals",PureActive Gel nettoyant assainissant,"AQUA / WATER, COCO-BETAINE, PROPYLENE GLYCOL, SODIUM LAURETH SULFATE, PEG-120 METHYL GLUCOSE DIOLEATE, SODIUM CHLORIDE, DISODIUM COCOAMPHODIACETATE, BENZYL SALICYLATE, EUCALYPTUS GLOBULUS EXTRACT / EUCALYPTUS GLOBULUS LEAF EXTRACT, LIMONENE, LINALOOL, MENTHOL, MENTHOXYPROPANEDIOL, SALICYLIC ACID, SODIUM BENZOATE, TETRASODIUM EDTA, ZINC GLUCONATE, PARFUM / FRAGRANCE. (F.I.L. B34608/1).",en:france,200 ml,https://world.openbeautyfacts.org/product/3215662980011,https://images.openbeautyfacts.org/images/products/321/566/298/0011/front_fr.5.400.jpg,open_beauty_facts
3600541938489,Garnier,Micellar Cleansing Water All-in-1,"AQUA / WATER, HEXYLENE GLYCOL, GLYCERIN, POLOXAMER 184, DISODIUM COCOAMPHODIACETATE, DISODIUM EDTA, MYRTRIMONIUM BROMIDE. (F.I.L. Z280823/1).",en:united-kingdom,700ml,https://world.openbeautyfacts.org/product/3600541938489,https://images.openbeautyfacts.org/images/products/360/054/193/8489/front_en.25.400.jpg,open_beauty_facts
3600542561389,Garnier,Hand repair,"AQUA/WATER, GLYCERIN, CETEA - RYL ALCOHOL, GLYCERYL STEARATE, BUTYROSPERMUM PAR - KII BUTTER/SHEA BUTTER, GLYCE - RYL STEARATE SE, ACER SACCHA - RUM EXTRACT/SUGAR MAPLE EX - TRACT, ALLANTOIN, SODIUM POLYACRYLATE, CAPRYLYL GLY - COL, CITRIC ACID, LINALOOL, COU - MARIN, ANISE ALCOHOL, BENZYL ALCOHOL, PARFUM / FRAGRANCE. (F.I.L. Z70027951/1). 561389",en:united-states,75ml,https://world.openbeautyfacts.org/product/3600542561389,https://images.openbeautyfacts.org/images/products/360/054/256/1389/front_en.5.400.jpg,open_beauty_facts
3600542433266,Garnier,Brightening serum,"WATER, GLYCERIN, ALCOHOL DENAT., DIPROPYLENE GLYCOL, BUTYLENE GLYCOL, NIACINAMIDE, PEG/PPG/POLYBUTYLENE GLYCOL-8/5/3 SODIUM GLYCERIN, HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID, ISONONYL ISONONANOATE, ASCORBYL GLUCOSIDE, CITRUS LIMON FRUIT EXTRACT / LEMON FRUIT EXTRACT, POTASSIUM HYDROXIDE, 2-MERCAPTONICOTINOYL GLYCINE, HYALURONATE, SODIUM THIOSULFATE, SILICA, ADENOSINE, PHENYLETHYL RESORCINOL, AMMONIUM POLYACRYLOYLDIMETHYL TAURATE, HYDROGENATED LECITHIN, CAPRYLYL GLYCOL, TETRASODIUM GLUTAMATE DIACETATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, XANTHAN GUM, TOCOPHERYL ACETATE, SALICYLIC ACID, CHLORPHENESIN, CI 15510 / ORANGE 4, CI 19140/YELLOW 5, LINALOOL, GERANIOL, LIMONENE, PARFUM/FRAGRANCE. (F.I.L. Z70046241/1).",en:ireland;en:united-kingdom,30 ml,https://world.openbeautyfacts.org/product/3600542433266,https://images.openbeautyfacts.org/images/products/360/054/243/3266/front_en.3.400.jpg,open_beauty_facts
3600542097123,Garnier,Pure Charcoal Mask,"aqua / water, propylene glycol, glycerin, peg-32, peg-40 hydrogenated castor o pvm/ma copolymer, papain, potassium hydroxide, glyceryl acrylate/acrylic acid copolymer, sodil hyaluronate, ananas sativus fruit extract / pineapple fruit extract, p-anisic acid, alcohol, propanediol, sucrose, hydrogenated starch hydrolysate, hydroxyacetophenone, hydroxyethylcellulose, capryloyl salicylic acid, xanthan gum, fucus vesiculosus extract, sodium benzoate, phenoxyethanol, parfum / fragrance (f,i,l c208350/1),",en:portugal,,https://world.openbeautyfacts.org/product/3600542097123,https://images.openbeautyfacts.org/images/products/360/054/209/7123/front_en.8.400.jpg,open_beauty_facts
3600542578585,Garnier,50* Super UV Acide Hyaluronique,"AQUA/WATER, ALCOHOL DENAT., DIISOPROPYL SEBACATE, SILICA, ISOPROPYL MYRISTATE, ETHYLHEXYL SALICYLATE, ETHYLHEXYL TRIAZONE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, BUTYL METHOXYDIBENZOYLMETHANE, GLYCERIN, C12-22 ALKYL ACRYLATE/ HYDROXYETHYLACRYLATE COPOLYMER, PROPANEDIOL, DROMETRIZOLE TRISILOXANE, PERLITE, CAPRYLIC/CAPRIC DAGELIJKS TRIGLYCERIDE, TOCOPHEROL, ZONBESCH NIEU SU HY HYD ZEER I BESCHE SPF 50 ONZI HYDROXYACETOPHENONE, HYDROXYETHYLCELLULOSE, SODIUM HYALURONATE, THERMUS THERMOPHILLUS FERMENT, PHENOXYETHANOL, TRIETHANOLAMINE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, CAPRYLYL GLYCOL, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, POTASSIUM SORBATE. (F.I.L. C243543/1). GARNIER Postbus 505-2130 AM Hoofddorp n.v. L'OREAL s.a.- 1082 Bruxelles TSA 75000 93584 ST OUEN CEDEX FR www.garnier.com NL ADVIESCENTRUM: 023-5499446 Ⓑ CONSUMENTENSERVICE / SERVICE CONSEIL: 02/210 07 05 Instructies kunnen lokaal verschillen. Les consignes peuvent varier localement. AONGES NIEU SU NI ANTI ZEER IN 50 + +0 C ONZ Door het gebruiken van FSC®- gecertificeerd, ondersteunt GARNIER bosbeheer dat de natuur respecteert. En utilisant des produits certifiés FSC, GARNIER soutient une gestion des forêts respectueuse de la nature. (21) PAP MIX Packaging FSC FSC C041494 12M e40 ml 3 600542 578585&quot;&gt; NACINAMIDE LIVE PRINTEDER QUOTIDIEN DIES BATE PROTECTION ZE BES SPF 5 ON DAGELIJKSE ZONBESCHE S NIEUW SU NI ANTI - ZEER H BESCHER SPF 50 CONZI",en:belgium,,https://world.openbeautyfacts.org/product/3600542578585,https://images.openbeautyfacts.org/images/products/360/054/257/8585/front_en.3.400.jpg,open_beauty_facts
